code_dantai,code_pref,code_muni,name_pref,name_muni,name_muni_kana
10006,1,0,北海道,,
11002,1,100,北海道,札幌市,ｻｯﾎﾟﾛｼ
12025,1,202,北海道,函館市,ﾊｺﾀﾞﾃｼ
12033,1,203,北海道,小樽市,ｵﾀﾙｼ
12041,1,204,北海道,旭川市,ｱｻﾋｶﾜｼ
12050,1,205,北海道,室蘭市,ﾑﾛﾗﾝｼ
12068,1,206,北海道,釧路市,ｸｼﾛｼ
12076,1,207,北海道,帯広市,ｵﾋﾞﾋﾛｼ
12084,1,208,北海道,北見市,ｷﾀﾐｼ
12092,1,209,北海道,夕張市,ﾕｳﾊﾞﾘｼ
12106,1,210,北海道,岩見沢市,ｲﾜﾐｻﾞﾜｼ
12114,1,211,北海道,網走市,ｱﾊﾞｼﾘｼ
12122,1,212,北海道,留萌市,ﾙﾓｲｼ
12131,1,213,北海道,苫小牧市,ﾄﾏｺﾏｲｼ
12149,1,214,北海道,稚内市,ﾜｯｶﾅｲｼ
12157,1,215,北海道,美唄市,ﾋﾞﾊﾞｲｼ
12165,1,216,北海道,芦別市,ｱｼﾍﾞﾂｼ
12173,1,217,北海道,江別市,ｴﾍﾞﾂｼ
12181,1,218,北海道,赤平市,ｱｶﾋﾞﾗｼ
12190,1,219,北海道,紋別市,ﾓﾝﾍﾞﾂｼ
12203,1,220,北海道,士別市,ｼﾍﾞﾂｼ
12211,1,221,北海道,名寄市,ﾅﾖﾛｼ
12220,1,222,北海道,三笠市,ﾐｶｻｼ
12238,1,223,北海道,根室市,ﾈﾑﾛｼ
12246,1,224,北海道,千歳市,ﾁﾄｾｼ
12254,1,225,北海道,滝川市,ﾀｷｶﾜｼ
12262,1,226,北海道,砂川市,ｽﾅｶﾞﾜｼ
12271,1,227,北海道,歌志内市,ｳﾀｼﾅｲｼ
12289,1,228,北海道,深川市,ﾌｶｶﾞﾜｼ
12297,1,229,北海道,富良野市,ﾌﾗﾉｼ
12301,1,230,北海道,登別市,ﾉﾎﾞﾘﾍﾞﾂｼ
12319,1,231,北海道,恵庭市,ｴﾆﾜｼ
12335,1,233,北海道,伊達市,ﾀﾞﾃｼ
12343,1,234,北海道,北広島市,ｷﾀﾋﾛｼﾏｼ
12351,1,235,北海道,石狩市,ｲｼｶﾘｼ
12360,1,236,北海道,北斗市,ﾎｸﾄｼ
13030,1,303,北海道,当別町,ﾄｳﾍﾞﾂﾁｮｳ
13048,1,304,北海道,新篠津村,ｼﾝｼﾉﾂﾑﾗ
13315,1,331,北海道,松前町,ﾏﾂﾏｴﾁｮｳ
13323,1,332,北海道,福島町,ﾌｸｼﾏﾁｮｳ
13331,1,333,北海道,知内町,ｼﾘｳﾁﾁｮｳ
13340,1,334,北海道,木古内町,ｷｺﾅｲﾁｮｳ
13374,1,337,北海道,七飯町,ﾅﾅｴﾁｮｳ
13439,1,343,北海道,鹿部町,ｼｶﾍﾞﾁｮｳ
13455,1,345,北海道,森町,ﾓﾘﾏﾁ
13463,1,346,北海道,八雲町,ﾔｸﾓﾁｮｳ
13471,1,347,北海道,長万部町,ｵｼｬﾏﾝﾍﾞﾁｮｳ
13617,1,361,北海道,江差町,ｴｻｼﾁｮｳ
13625,1,362,北海道,上ノ国町,ｶﾐﾉｸﾆﾁｮｳ
13633,1,363,北海道,厚沢部町,ｱｯｻﾌﾞﾁｮｳ
13641,1,364,北海道,乙部町,ｵﾄﾍﾞﾁｮｳ
13676,1,367,北海道,奥尻町,ｵｸｼﾘﾁｮｳ
13706,1,370,北海道,今金町,ｲﾏｶﾈﾁｮｳ
13714,1,371,北海道,せたな町,ｾﾀﾅﾁｮｳ
13919,1,391,北海道,島牧村,ｼﾏﾏｷﾑﾗ
13927,1,392,北海道,寿都町,ｽｯﾂﾁｮｳ
13935,1,393,北海道,黒松内町,ｸﾛﾏﾂﾅｲﾁｮｳ
13943,1,394,北海道,蘭越町,ﾗﾝｺｼﾁｮｳ
13951,1,395,北海道,ニセコ町,ﾆｾｺﾁｮｳ
13960,1,396,北海道,真狩村,ﾏｯｶﾘﾑﾗ
13978,1,397,北海道,留寿都村,ﾙｽﾂﾑﾗ
13986,1,398,北海道,喜茂別町,ｷﾓﾍﾞﾂﾁｮｳ
13994,1,399,北海道,京極町,ｷｮｳｺﾞｸﾁｮｳ
14001,1,400,北海道,倶知安町,ｸｯﾁｬﾝﾁｮｳ
14010,1,401,北海道,共和町,ｷｮｳﾜﾁｮｳ
14028,1,402,北海道,岩内町,ｲﾜﾅｲﾁｮｳ
14036,1,403,北海道,泊村,ﾄﾏﾘﾑﾗ
14044,1,404,北海道,神恵内村,ｶﾓｴﾅｲﾑﾗ
14052,1,405,北海道,積丹町,ｼｬｺﾀﾝﾁｮｳ
14061,1,406,北海道,古平町,ﾌﾙﾋﾞﾗﾁｮｳ
14079,1,407,北海道,仁木町,ﾆｷﾁｮｳ
14087,1,408,北海道,余市町,ﾖｲﾁﾁｮｳ
14095,1,409,北海道,赤井川村,ｱｶｲｶﾞﾜﾑﾗ
14231,1,423,北海道,南幌町,ﾅﾝﾎﾟﾛﾁｮｳ
14249,1,424,北海道,奈井江町,ﾅｲｴﾁｮｳ
14257,1,425,北海道,上砂川町,ｶﾐｽﾅｶﾞﾜﾁｮｳ
14273,1,427,北海道,由仁町,ﾕﾆﾁｮｳ
14281,1,428,北海道,長沼町,ﾅｶﾞﾇﾏﾁｮｳ
14290,1,429,北海道,栗山町,ｸﾘﾔﾏﾁｮｳ
14303,1,430,北海道,月形町,ﾂｷｶﾞﾀﾁｮｳ
14311,1,431,北海道,浦臼町,ｳﾗｳｽﾁｮｳ
14320,1,432,北海道,新十津川町,ｼﾝﾄﾂｶﾜﾁｮｳ
14338,1,433,北海道,妹背牛町,ﾓｾｳｼﾁｮｳ
14346,1,434,北海道,秩父別町,ﾁｯﾌﾟﾍﾞﾂﾁｮｳ
14362,1,436,北海道,雨竜町,ｳﾘｭｳﾁｮｳ
14371,1,437,北海道,北竜町,ﾎｸﾘｭｳﾁｮｳ
14389,1,438,北海道,沼田町,ﾇﾏﾀﾁｮｳ
14524,1,452,北海道,鷹栖町,ﾀｶｽﾁｮｳ
14532,1,453,北海道,東神楽町,ﾋｶﾞｼｶｸﾞﾗﾁｮｳ
14541,1,454,北海道,当麻町,ﾄｳﾏﾁｮｳ
14559,1,455,北海道,比布町,ﾋﾟｯﾌﾟﾁｮｳ
14567,1,456,北海道,愛別町,ｱｲﾍﾞﾂﾁｮｳ
14575,1,457,北海道,上川町,ｶﾐｶﾜﾁｮｳ
14583,1,458,北海道,東川町,ﾋｶﾞｼｶﾜﾁｮｳ
14591,1,459,北海道,美瑛町,ﾋﾞｴｲﾁｮｳ
14605,1,460,北海道,上富良野町,ｶﾐﾌﾗﾉﾁｮｳ
14613,1,461,北海道,中富良野町,ﾅｶﾌﾗﾉﾁｮｳ
14621,1,462,北海道,南富良野町,ﾐﾅﾐﾌﾗﾉﾁｮｳ
14630,1,463,北海道,占冠村,ｼﾑｶｯﾌﾟﾑﾗ
14648,1,464,北海道,和寒町,ﾜｯｻﾑﾁｮｳ
14656,1,465,北海道,剣淵町,ｹﾝﾌﾞﾁﾁｮｳ
14681,1,468,北海道,下川町,ｼﾓｶﾜﾁｮｳ
14699,1,469,北海道,美深町,ﾋﾞﾌｶﾁｮｳ
14702,1,470,北海道,音威子府村,ｵﾄｲﾈｯﾌﾟﾑﾗ
14711,1,471,北海道,中川町,ﾅｶｶﾞﾜﾁｮｳ
14729,1,472,北海道,幌加内町,ﾎﾛｶﾅｲﾁｮｳ
14818,1,481,北海道,増毛町,ﾏｼｹﾁｮｳ
14826,1,482,北海道,小平町,ｵﾋﾞﾗﾁｮｳ
14834,1,483,北海道,苫前町,ﾄﾏﾏｴﾁｮｳ
14842,1,484,北海道,羽幌町,ﾊﾎﾞﾛﾁｮｳ
14851,1,485,北海道,初山別村,ｼｮｻﾝﾍﾞﾂﾑﾗ
14869,1,486,北海道,遠別町,ｴﾝﾍﾞﾂﾁｮｳ
14877,1,487,北海道,天塩町,ﾃｼｵﾁｮｳ
15113,1,511,北海道,猿払村,ｻﾙﾌﾂﾑﾗ
15121,1,512,北海道,浜頓別町,ﾊﾏﾄﾝﾍﾞﾂﾁｮｳ
15130,1,513,北海道,中頓別町,ﾅｶﾄﾝﾍﾞﾂﾁｮｳ
15148,1,514,北海道,枝幸町,ｴｻｼﾁｮｳ
15164,1,516,北海道,豊富町,ﾄﾖﾄﾐﾁｮｳ
15172,1,517,北海道,礼文町,ﾚﾌﾞﾝﾁｮｳ
15181,1,518,北海道,利尻町,ﾘｼﾘﾁｮｳ
15199,1,519,北海道,利尻富士町,ﾘｼﾘﾌｼﾞﾁｮｳ
15202,1,520,北海道,幌延町,ﾎﾛﾉﾍﾞﾁｮｳ
15431,1,543,北海道,美幌町,ﾋﾞﾎﾛﾁｮｳ
15440,1,544,北海道,津別町,ﾂﾍﾞﾂﾁｮｳ
15458,1,545,北海道,斜里町,ｼｬﾘﾁｮｳ
15466,1,546,北海道,清里町,ｷﾖｻﾄﾁｮｳ
15474,1,547,北海道,小清水町,ｺｼﾐｽﾞﾁｮｳ
15491,1,549,北海道,訓子府町,ｸﾝﾈｯﾌﾟﾁｮｳ
15504,1,550,北海道,置戸町,ｵｹﾄﾁｮｳ
15521,1,552,北海道,佐呂間町,ｻﾛﾏﾁｮｳ
15555,1,555,北海道,遠軽町,ｴﾝｶﾞﾙﾁｮｳ
15598,1,559,北海道,湧別町,ﾕｳﾍﾞﾂﾁｮｳ
15601,1,560,北海道,滝上町,ﾀｷﾉｳｴﾁｮｳ
15610,1,561,北海道,興部町,ｵｺｯﾍﾟﾁｮｳ
15628,1,562,北海道,西興部村,ﾆｼｵｺｯﾍﾟﾑﾗ
15636,1,563,北海道,雄武町,ｵｳﾑﾁｮｳ
15644,1,564,北海道,大空町,ｵｵｿﾞﾗﾁｮｳ
15717,1,571,北海道,豊浦町,ﾄﾖｳﾗﾁｮｳ
15750,1,575,北海道,壮瞥町,ｿｳﾍﾞﾂﾁｮｳ
15784,1,578,北海道,白老町,ｼﾗｵｲﾁｮｳ
15814,1,581,北海道,厚真町,ｱﾂﾏﾁｮｳ
15849,1,584,北海道,洞爺湖町,ﾄｳﾔｺﾁｮｳ
15857,1,585,北海道,安平町,ｱﾋﾞﾗﾁｮｳ
15865,1,586,北海道,むかわ町,ﾑｶﾜﾁｮｳ
16012,1,601,北海道,日高町,ﾋﾀﾞｶﾁｮｳ
16021,1,602,北海道,平取町,ﾋﾞﾗﾄﾘﾁｮｳ
16047,1,604,北海道,新冠町,ﾆｲｶｯﾌﾟﾁｮｳ
16071,1,607,北海道,浦河町,ｳﾗｶﾜﾁｮｳ
16080,1,608,北海道,様似町,ｻﾏﾆﾁｮｳ
16098,1,609,北海道,えりも町,ｴﾘﾓﾁｮｳ
16101,1,610,北海道,新ひだか町,ｼﾝﾋﾀﾞｶﾁｮｳ
16314,1,631,北海道,音更町,ｵﾄﾌｹﾁｮｳ
16322,1,632,北海道,士幌町,ｼﾎﾛﾁｮｳ
16331,1,633,北海道,上士幌町,ｶﾐｼﾎﾛﾁｮｳ
16349,1,634,北海道,鹿追町,ｼｶｵｲﾁｮｳ
16357,1,635,北海道,新得町,ｼﾝﾄｸﾁｮｳ
16365,1,636,北海道,清水町,ｼﾐｽﾞﾁｮｳ
16373,1,637,北海道,芽室町,ﾒﾑﾛﾁｮｳ
16381,1,638,北海道,中札内村,ﾅｶｻﾂﾅｲﾑﾗ
16390,1,639,北海道,更別村,ｻﾗﾍﾞﾂﾑﾗ
16411,1,641,北海道,大樹町,ﾀｲｷﾁｮｳ
16420,1,642,北海道,広尾町,ﾋﾛｵﾁｮｳ
16438,1,643,北海道,幕別町,ﾏｸﾍﾞﾂﾁｮｳ
16446,1,644,北海道,池田町,ｲｹﾀﾞﾁｮｳ
16454,1,645,北海道,豊頃町,ﾄﾖｺﾛﾁｮｳ
16462,1,646,北海道,本別町,ﾎﾝﾍﾞﾂﾁｮｳ
16471,1,647,北海道,足寄町,ｱｼｮﾛﾁｮｳ
16489,1,648,北海道,陸別町,ﾘｸﾍﾞﾂﾁｮｳ
16497,1,649,北海道,浦幌町,ｳﾗﾎﾛﾁｮｳ
16616,1,661,北海道,釧路町,ｸｼﾛﾁｮｳ
16624,1,662,北海道,厚岸町,ｱｯｹｼﾁｮｳ
16632,1,663,北海道,浜中町,ﾊﾏﾅｶﾁｮｳ
16641,1,664,北海道,標茶町,ｼﾍﾞﾁｬﾁｮｳ
16659,1,665,北海道,弟子屈町,ﾃｼｶｶﾞﾁｮｳ
16675,1,667,北海道,鶴居村,ﾂﾙｲﾑﾗ
16683,1,668,北海道,白糠町,ｼﾗﾇｶﾁｮｳ
16918,1,691,北海道,別海町,ﾍﾞﾂｶｲﾁｮｳ
16926,1,692,北海道,中標津町,ﾅｶｼﾍﾞﾂﾁｮｳ
16934,1,693,北海道,標津町,ｼﾍﾞﾂﾁｮｳ
16942,1,694,北海道,羅臼町,ﾗｳｽﾁｮｳ
16951,1,695,北海道,色丹村,ｼｺﾀﾝﾑﾗ
16969,1,696,北海道,泊村,ﾄﾏﾘﾑﾗ
16977,1,697,北海道,留夜別村,ﾙﾔﾍﾞﾂﾑﾗ
16985,1,698,北海道,留別村,ﾙﾍﾞﾂﾑﾗ
16993,1,699,北海道,紗那村,ｼｬﾅﾑﾗ
17001,1,700,北海道,蘂取村,ｼﾍﾞﾄﾛﾑﾗ
20001,2,0,青森県,,
22012,2,201,青森県,青森市,ｱｵﾓﾘｼ
22021,2,202,青森県,弘前市,ﾋﾛｻｷｼ
22039,2,203,青森県,八戸市,ﾊﾁﾉﾍｼ
22047,2,204,青森県,黒石市,ｸﾛｲｼｼ
22055,2,205,青森県,五所川原市,ｺﾞｼｮｶﾞﾜﾗｼ
22063,2,206,青森県,十和田市,ﾄﾜﾀﾞｼ
22071,2,207,青森県,三沢市,ﾐｻﾜｼ
22080,2,208,青森県,むつ市,ﾑﾂｼ
22098,2,209,青森県,つがる市,ﾂｶﾞﾙｼ
22101,2,210,青森県,平川市,ﾋﾗｶﾜｼ
23019,2,301,青森県,平内町,ﾋﾗﾅｲﾏﾁ
23035,2,303,青森県,今別町,ｲﾏﾍﾞﾂﾏﾁ
23043,2,304,青森県,蓬田村,ﾖﾓｷﾞﾀﾑﾗ
23078,2,307,青森県,外ヶ浜町,ｿﾄｶﾞﾊﾏﾏﾁ
23213,2,321,青森県,鰺ヶ沢町,ｱｼﾞｶﾞｻﾜﾏﾁ
23230,2,323,青森県,深浦町,ﾌｶｳﾗﾏﾁ
23434,2,343,青森県,西目屋村,ﾆｼﾒﾔﾑﾗ
23612,2,361,青森県,藤崎町,ﾌｼﾞｻｷﾏﾁ
23621,2,362,青森県,大鰐町,ｵｵﾜﾆﾏﾁ
23671,2,367,青森県,田舎館村,ｲﾅｶﾀﾞﾃﾑﾗ
23817,2,381,青森県,板柳町,ｲﾀﾔﾅｷﾞﾏﾁ
23841,2,384,青森県,鶴田町,ﾂﾙﾀﾏﾁ
23876,2,387,青森県,中泊町,ﾅｶﾄﾞﾏﾘﾏﾁ
24015,2,401,青森県,野辺地町,ﾉﾍｼﾞﾏﾁ
24023,2,402,青森県,七戸町,ｼﾁﾉﾍﾏﾁ
24058,2,405,青森県,六戸町,ﾛｸﾉﾍﾏﾁ
24066,2,406,青森県,横浜町,ﾖｺﾊﾏﾏﾁ
24082,2,408,青森県,東北町,ﾄｳﾎｸﾏﾁ
24112,2,411,青森県,六ヶ所村,ﾛｯｶｼｮﾑﾗ
24121,2,412,青森県,おいらせ町,ｵｲﾗｾﾁｮｳ
24236,2,423,青森県,大間町,ｵｵﾏﾏﾁ
24244,2,424,青森県,東通村,ﾋｶﾞｼﾄﾞｵﾘﾑﾗ
24252,2,425,青森県,風間浦村,ｶｻﾞﾏｳﾗﾑﾗ
24261,2,426,青森県,佐井村,ｻｲﾑﾗ
24414,2,441,青森県,三戸町,ｻﾝﾉﾍﾏﾁ
24422,2,442,青森県,五戸町,ｺﾞﾉﾍﾏﾁ
24431,2,443,青森県,田子町,ﾀｯｺﾏﾁ
24457,2,445,青森県,南部町,ﾅﾝﾌﾞﾁｮｳ
24465,2,446,青森県,階上町,ﾊｼｶﾐﾁｮｳ
24503,2,450,青森県,新郷村,ｼﾝｺﾞｳﾑﾗ
30007,3,0,岩手県,,
32018,3,201,岩手県,盛岡市,ﾓﾘｵｶｼ
32026,3,202,岩手県,宮古市,ﾐﾔｺｼ
32034,3,203,岩手県,大船渡市,ｵｵﾌﾅﾄｼ
32051,3,205,岩手県,花巻市,ﾊﾅﾏｷｼ
32069,3,206,岩手県,北上市,ｷﾀｶﾐｼ
32077,3,207,岩手県,久慈市,ｸｼﾞｼ
32085,3,208,岩手県,遠野市,ﾄｵﾉｼ
32093,3,209,岩手県,一関市,ｲﾁﾉｾｷｼ
32107,3,210,岩手県,陸前高田市,ﾘｸｾﾞﾝﾀｶﾀｼ
32115,3,211,岩手県,釜石市,ｶﾏｲｼｼ
32131,3,213,岩手県,二戸市,ﾆﾉﾍｼ
32140,3,214,岩手県,八幡平市,ﾊﾁﾏﾝﾀｲｼ
32158,3,215,岩手県,奥州市,ｵｳｼｭｳｼ
32166,3,216,岩手県,滝沢市,ﾀｷｻﾞﾜｼ
33014,3,301,岩手県,雫石町,ｼｽﾞｸｲｼﾁｮｳ
33022,3,302,岩手県,葛巻町,ｸｽﾞﾏｷﾏﾁ
33031,3,303,岩手県,岩手町,ｲﾜﾃﾏﾁ
33219,3,321,岩手県,紫波町,ｼﾜﾁｮｳ
33227,3,322,岩手県,矢巾町,ﾔﾊﾊﾞﾁｮｳ
33669,3,366,岩手県,西和賀町,ﾆｼﾜｶﾞﾏﾁ
33812,3,381,岩手県,金ケ崎町,ｶﾈｶﾞｻｷﾁｮｳ
34029,3,402,岩手県,平泉町,ﾋﾗｲｽﾞﾐﾁｮｳ
34410,3,441,岩手県,住田町,ｽﾐﾀﾁｮｳ
34614,3,461,岩手県,大槌町,ｵｵﾂﾁﾁｮｳ
34827,3,482,岩手県,山田町,ﾔﾏﾀﾞﾏﾁ
34835,3,483,岩手県,岩泉町,ｲﾜｲｽﾞﾐﾁｮｳ
34843,3,484,岩手県,田野畑村,ﾀﾉﾊﾀﾑﾗ
34851,3,485,岩手県,普代村,ﾌﾀﾞｲﾑﾗ
35017,3,501,岩手県,軽米町,ｶﾙﾏｲﾏﾁ
35033,3,503,岩手県,野田村,ﾉﾀﾞﾑﾗ
35068,3,506,岩手県,九戸村,ｸﾉﾍﾑﾗ
35076,3,507,岩手県,洋野町,ﾋﾛﾉﾁｮｳ
35246,3,524,岩手県,一戸町,ｲﾁﾉﾍﾏﾁ
40002,4,0,宮城県,,
41009,4,100,宮城県,仙台市,ｾﾝﾀﾞｲｼ
42021,4,202,宮城県,石巻市,ｲｼﾉﾏｷｼ
42030,4,203,宮城県,塩竈市,ｼｵｶﾞﾏｼ
42056,4,205,宮城県,気仙沼市,ｹｾﾝﾇﾏｼ
42064,4,206,宮城県,白石市,ｼﾛｲｼｼ
42072,4,207,宮城県,名取市,ﾅﾄﾘｼ
42081,4,208,宮城県,角田市,ｶｸﾀﾞｼ
42099,4,209,宮城県,多賀城市,ﾀｶﾞｼﾞｮｳｼ
42111,4,211,宮城県,岩沼市,ｲﾜﾇﾏｼ
42129,4,212,宮城県,登米市,ﾄﾒｼ
42137,4,213,宮城県,栗原市,ｸﾘﾊﾗｼ
42145,4,214,宮城県,東松島市,ﾋｶﾞｼﾏﾂｼﾏｼ
42153,4,215,宮城県,大崎市,ｵｵｻｷｼ
42161,4,216,宮城県,富谷市,ﾄﾐﾔｼ
43010,4,301,宮城県,蔵王町,ｻﾞｵｳﾏﾁ
43028,4,302,宮城県,七ヶ宿町,ｼﾁｶｼｭｸﾏﾁ
43214,4,321,宮城県,大河原町,ｵｵｶﾞﾜﾗﾏﾁ
43222,4,322,宮城県,村田町,ﾑﾗﾀﾏﾁ
43231,4,323,宮城県,柴田町,ｼﾊﾞﾀﾏﾁ
43249,4,324,宮城県,川崎町,ｶﾜｻｷﾏﾁ
43419,4,341,宮城県,丸森町,ﾏﾙﾓﾘﾏﾁ
43613,4,361,宮城県,亘理町,ﾜﾀﾘﾁｮｳ
43621,4,362,宮城県,山元町,ﾔﾏﾓﾄﾁｮｳ
44016,4,401,宮城県,松島町,ﾏﾂｼﾏﾏﾁ
44041,4,404,宮城県,七ヶ浜町,ｼﾁｶﾞﾊﾏﾏﾁ
44067,4,406,宮城県,利府町,ﾘﾌﾁｮｳ
44211,4,421,宮城県,大和町,ﾀｲﾜﾁｮｳ
44229,4,422,宮城県,大郷町,ｵｵｻﾄﾁｮｳ
44245,4,424,宮城県,大衡村,ｵｵﾋﾗﾑﾗ
44440,4,444,宮城県,色麻町,ｼｶﾏﾁｮｳ
44458,4,445,宮城県,加美町,ｶﾐﾏﾁ
45012,4,501,宮城県,涌谷町,ﾜｸﾔﾁｮｳ
45055,4,505,宮城県,美里町,ﾐｻﾄﾏﾁ
45811,4,581,宮城県,女川町,ｵﾅｶﾞﾜﾁｮｳ
46060,4,606,宮城県,南三陸町,ﾐﾅﾐｻﾝﾘｸﾁｮｳ
50008,5,0,秋田県,,
52019,5,201,秋田県,秋田市,ｱｷﾀｼ
52027,5,202,秋田県,能代市,ﾉｼﾛｼ
52035,5,203,秋田県,横手市,ﾖｺﾃｼ
52043,5,204,秋田県,大館市,ｵｵﾀﾞﾃｼ
52060,5,206,秋田県,男鹿市,ｵｶﾞｼ
52078,5,207,秋田県,湯沢市,ﾕｻﾞﾜｼ
52094,5,209,秋田県,鹿角市,ｶﾂﾞﾉｼ
52108,5,210,秋田県,由利本荘市,ﾕﾘﾎﾝｼﾞｮｳｼ
52116,5,211,秋田県,潟上市,ｶﾀｶﾞﾐｼ
52124,5,212,秋田県,大仙市,ﾀﾞｲｾﾝｼ
52132,5,213,秋田県,北秋田市,ｷﾀｱｷﾀｼ
52141,5,214,秋田県,にかほ市,ﾆｶﾎｼ
52159,5,215,秋田県,仙北市,ｾﾝﾎﾞｸｼ
53031,5,303,秋田県,小坂町,ｺｻｶﾏﾁ
53279,5,327,秋田県,上小阿仁村,ｶﾐｺｱﾆﾑﾗ
53465,5,346,秋田県,藤里町,ﾌｼﾞｻﾄﾏﾁ
53481,5,348,秋田県,三種町,ﾐﾀﾈﾁｮｳ
53490,5,349,秋田県,八峰町,ﾊｯﾎﾟｳﾁｮｳ
53619,5,361,秋田県,五城目町,ｺﾞｼﾞｮｳﾒﾏﾁ
53635,5,363,秋田県,八郎潟町,ﾊﾁﾛｳｶﾞﾀﾏﾁ
53660,5,366,秋田県,井川町,ｲｶﾜﾏﾁ
53686,5,368,秋田県,大潟村,ｵｵｶﾞﾀﾑﾗ
54348,5,434,秋田県,美郷町,ﾐｻﾄﾁｮｳ
54631,5,463,秋田県,羽後町,ｳｺﾞﾏﾁ
54640,5,464,秋田県,東成瀬村,ﾋｶﾞｼﾅﾙｾﾑﾗ
60003,6,0,山形県,,
62014,6,201,山形県,山形市,ﾔﾏｶﾞﾀｼ
62022,6,202,山形県,米沢市,ﾖﾈｻﾞﾜｼ
62031,6,203,山形県,鶴岡市,ﾂﾙｵｶｼ
62049,6,204,山形県,酒田市,ｻｶﾀｼ
62057,6,205,山形県,新庄市,ｼﾝｼﾞｮｳｼ
62065,6,206,山形県,寒河江市,ｻｶﾞｴｼ
62073,6,207,山形県,上山市,ｶﾐﾉﾔﾏｼ
62081,6,208,山形県,村山市,ﾑﾗﾔﾏｼ
62090,6,209,山形県,長井市,ﾅｶﾞｲｼ
62103,6,210,山形県,天童市,ﾃﾝﾄﾞｳｼ
62111,6,211,山形県,東根市,ﾋｶﾞｼﾈｼ
62120,6,212,山形県,尾花沢市,ｵﾊﾞﾅｻﾞﾜｼ
62138,6,213,山形県,南陽市,ﾅﾝﾖｳｼ
63011,6,301,山形県,山辺町,ﾔﾏﾉﾍﾞﾏﾁ
63029,6,302,山形県,中山町,ﾅｶﾔﾏﾏﾁ
63215,6,321,山形県,河北町,ｶﾎｸﾁｮｳ
63223,6,322,山形県,西川町,ﾆｼｶﾜﾏﾁ
63231,6,323,山形県,朝日町,ｱｻﾋﾏﾁ
63240,6,324,山形県,大江町,ｵｵｴﾏﾁ
