code_dantai,code_pref,code_muni,name_pref,name_muni,name_muni_kana
332071,33,207,岡山県,井原市,ｲﾊﾞﾗｼ
332089,33,208,岡山県,総社市,ｿｳｼﾞﾔｼ
332097,33,209,岡山県,高梁市,ﾀｶﾊｼｼ
332101,33,210,岡山県,新見市,ﾆｲﾐｼ
332119,33,211,岡山県,備前市,ﾋﾞｾﾞﾝｼ
332127,33,212,岡山県,瀬戸内市,ｾﾄｳﾁｼ
332135,33,213,岡山県,赤磐市,ｱｶｲﾜｼ
332143,33,214,岡山県,真庭市,ﾏﾆﾜｼ
332151,33,215,岡山県,美作市,ﾐﾏｻｶｼ
332160,33,216,岡山県,浅口市,ｱｻｸﾁｼ
333468,33,346,岡山県,和気町,ﾜｹﾁｮｳ
334235,33,423,岡山県,早島町,ﾊﾔｼﾏﾁｮｳ
334456,33,445,岡山県,里庄町,ｻﾄｼｮｳﾁｮｳ
334618,33,461,岡山県,矢掛町,ﾔｶｹﾞﾁｮｳ
335860,33,586,岡山県,新庄村,ｼﾝｼﾞﾖｳｿﾝ
336068,33,606,岡山県,鏡野町,ｶｶﾞﾐﾉﾁｮｳ
336220,33,622,岡山県,勝央町,ｼｮｳｵｳﾁｮｳ
336238,33,623,岡山県,奈義町,ﾅｷﾞﾁｮｳ
336432,33,643,岡山県,西粟倉村,ﾆｼｱﾜｸﾗｿﾝ
336637,33,663,岡山県,久米南町,ｸﾒﾅﾝﾁｮｳ
336661,33,666,岡山県,美咲町,ﾐｻｷﾁｮｳ
336815,33,681,岡山県,吉備中央町,ｷﾋﾞﾁｭｳｵｳﾁｮｳ
340006,34,0,広島県,,
341002,34,100,広島県,広島市,ﾋﾛｼﾏｼ
342025,34,202,広島県,呉市,ｸﾚｼ
342033,34,203,広島県,竹原市,ﾀｹﾊﾗｼ
342041,34,204,広島県,三原市,ﾐﾊﾗｼ
342050,34,205,広島県,尾道市,ｵﾉﾐﾁｼ
342076,34,207,広島県,福山市,ﾌｸﾔﾏｼ
342084,34,208,広島県,府中市,ﾌﾁｭｳｼ
342092,34,209,広島県,三次市,ﾐﾖｼｼ
342106,34,210,広島県,庄原市,ｼｮｳﾊﾞﾗｼ
342114,34,211,広島県,大竹市,ｵｵﾀｹｼ
342122,34,212,広島県,東広島市,ﾋｶﾞｼﾋﾛｼﾏｼ
342131,34,213,広島県,廿日市市,ﾊﾂｶｲﾁｼ
342149,34,214,広島県,安芸高田市,ｱｷﾀｶﾀｼ
342157,34,215,広島県,江田島市,ｴﾀｼﾞﾏｼ
343021,34,302,広島県,府中町,ﾌﾁｭｳﾁｮｳ
343048,34,304,広島県,海田町,ｶｲﾀﾁｮｳ
343072,34,307,広島県,熊野町,ｸﾏﾉﾁｮｳ
343099,34,309,広島県,坂町,ｻｶﾁｮｳ
343684,34,368,広島県,安芸太田町,ｱｷｵｵﾀﾁｮｳ
343692,34,369,広島県,北広島町,ｷﾀﾋﾛｼﾏﾁｮｳ
344311,34,431,広島県,大崎上島町,ｵｵｻｷｶﾐｼﾞﾏﾁｮｳ
344621,34,462,広島県,世羅町,ｾﾗﾁｮｳ
345458,34,545,広島県,神石高原町,ｼﾞﾝｾｷｺｳｹﾞﾝﾁｮｳ
350001,35,0,山口県,,
352012,35,201,山口県,下関市,ｼﾓﾉｾｷｼ
352021,35,202,山口県,宇部市,ｳﾍﾞｼ
352039,35,203,山口県,山口市,ﾔﾏｸﾞﾁｼ
352047,35,204,山口県,萩市,ﾊｷﾞｼ
352063,35,206,山口県,防府市,ﾎｳﾌｼ
352071,35,207,山口県,下松市,ｸﾀﾞﾏﾂｼ
352080,35,208,山口県,岩国市,ｲﾜｸﾆｼ
352101,35,210,山口県,光市,ﾋｶﾘｼ
352110,35,211,山口県,長門市,ﾅｶﾞﾄｼ
352128,35,212,山口県,柳井市,ﾔﾅｲｼ
352136,35,213,山口県,美祢市,ﾐﾈｼ
352152,35,215,山口県,周南市,ｼｭｳﾅﾝｼ
352161,35,216,山口県,山陽小野田市,ｻﾝﾖｳｵﾉﾀﾞｼ
353051,35,305,山口県,周防大島町,ｽｵｳｵｵｼﾏﾁｮｳ
353213,35,321,山口県,和木町,ﾜｷﾁｮｳ
353418,35,341,山口県,上関町,ｶﾐﾉｾｷﾁｮｳ
353434,35,343,山口県,田布施町,ﾀﾌﾞｾﾁｮｳ
353442,35,344,山口県,平生町,ﾋﾗｵﾁｮｳ
355020,35,502,山口県,阿武町,ｱﾌﾞﾁｮｳ
360007,36,0,徳島県,,
362018,36,201,徳島県,徳島市,ﾄｸｼﾏｼ
362026,36,202,徳島県,鳴門市,ﾅﾙﾄｼ
362034,36,203,徳島県,小松島市,ｺﾏﾂｼﾏｼ
362042,36,204,徳島県,阿南市,ｱﾅﾝｼ
362051,36,205,徳島県,吉野川市,ﾖｼﾉｶﾞﾜｼ
362069,36,206,徳島県,阿波市,ｱﾜｼ
362077,36,207,徳島県,美馬市,ﾐﾏｼ
362085,36,208,徳島県,三好市,ﾐﾖｼｼ
363014,36,301,徳島県,勝浦町,ｶﾂｳﾗﾁｮｳ
363022,36,302,徳島県,上勝町,ｶﾐｶﾂﾁｮｳ
363219,36,321,徳島県,佐那河内村,ｻﾅｺﾞｳﾁｿﾝ
363413,36,341,徳島県,石井町,ｲｼｲﾁｮｳ
363421,36,342,徳島県,神山町,ｶﾐﾔﾏﾁｮｳ
363685,36,368,徳島県,那賀町,ﾅｶﾁｮｳ
363839,36,383,徳島県,牟岐町,ﾑｷﾞﾁｮｳ
363871,36,387,徳島県,美波町,ﾐﾅﾐﾁｮｳ
363880,36,388,徳島県,海陽町,ｶｲﾖｳﾁｮｳ
364011,36,401,徳島県,松茂町,ﾏﾂｼｹﾞﾁｮｳ
364029,36,402,徳島県,北島町,ｷﾀｼﾞﾏﾁｮｳ
364037,36,403,徳島県,藍住町,ｱｲｽﾞﾐﾁｮｳ
364045,36,404,徳島県,板野町,ｲﾀﾉﾁｮｳ
364053,36,405,徳島県,上板町,ｶﾐｲﾀﾁｮｳ
364681,36,468,徳島県,つるぎ町,ﾂﾙｷﾞﾁｮｳ
364894,36,489,徳島県,東みよし町,ﾋｶﾞｼﾐﾖｼﾁｮｳ
370002,37,0,香川県,,
372013,37,201,香川県,高松市,ﾀｶﾏﾂｼ
372021,37,202,香川県,丸亀市,ﾏﾙｶﾞﾒｼ
372030,37,203,香川県,坂出市,ｻｶｲﾃﾞｼ
372048,37,204,香川県,善通寺市,ｾﾞﾝﾂｳｼﾞｼ
372056,37,205,香川県,観音寺市,ｶﾝｵﾝｼﾞｼ
372064,37,206,香川県,さぬき市,ｻﾇｷｼ
372072,37,207,香川県,東かがわ市,ﾋｶﾞｼｶｶﾞﾜｼ
372081,37,208,香川県,三豊市,ﾐﾄﾖｼ
373222,37,322,香川県,土庄町,ﾄﾉｼｮｳﾁｮｳ
373249,37,324,香川県,小豆島町,ｼｮｳﾄﾞｼﾏﾁｮｳ
373419,37,341,香川県,三木町,ﾐｷﾁｮｳ
373648,37,364,香川県,直島町,ﾅｵｼﾏﾁｮｳ
373869,37,386,香川県,宇多津町,ｳﾀﾂﾞﾁｮｳ
373877,37,387,香川県,綾川町,ｱﾔｶﾞﾜﾁｮｳ
374032,37,403,香川県,琴平町,ｺﾄﾋﾗﾁｮｳ
374041,37,404,香川県,多度津町,ﾀﾄﾞﾂﾁｮｳ
374067,37,406,香川県,まんのう町,ﾏﾝﾉｳﾁｮｳ
380008,38,0,愛媛県,,
382019,38,201,愛媛県,松山市,ﾏﾂﾔﾏｼ
382027,38,202,愛媛県,今治市,ｲﾏﾊﾞﾘｼ
382035,38,203,愛媛県,宇和島市,ｳﾜｼﾞﾏｼ
382043,38,204,愛媛県,八幡浜市,ﾔﾜﾀﾊﾏｼ
382051,38,205,愛媛県,新居浜市,ﾆｲﾊﾏｼ
382060,38,206,愛媛県,西条市,ｻｲｼﾞｮｳｼ
382078,38,207,愛媛県,大洲市,ｵｵｽﾞｼ
382108,38,210,愛媛県,伊予市,ｲﾖｼ
382132,38,213,愛媛県,四国中央市,ｼｺｸﾁｭｳｵｳｼ
382141,38,214,愛媛県,西予市,ｾｲﾖｼ
382159,38,215,愛媛県,東温市,ﾄｳｵﾝｼ
383562,38,356,愛媛県,上島町,ｶﾐｼﾞﾏﾁｮｳ
383864,38,386,愛媛県,久万高原町,ｸﾏｺｳｹﾞﾝﾁｮｳ
384011,38,401,愛媛県,松前町,ﾏｻｷﾁｮｳ
384020,38,402,愛媛県,砥部町,ﾄﾍﾞﾁｮｳ
384224,38,422,愛媛県,内子町,ｳﾁｺﾁｮｳ
384429,38,442,愛媛県,伊方町,ｲｶﾀﾁｮｳ
384844,38,484,愛媛県,松野町,ﾏﾂﾉﾁｮｳ
384887,38,488,愛媛県,鬼北町,ｷﾎｸﾁｮｳ
385069,38,506,愛媛県,愛南町,ｱｲﾅﾝﾁｮｳ
390003,39,0,高知県,,
392014,39,201,高知県,高知市,ｺｳﾁｼ
392022,39,202,高知県,室戸市,ﾑﾛﾄｼ
392031,39,203,高知県,安芸市,ｱｷｼ
392049,39,204,高知県,南国市,ﾅﾝｺｸｼ
392057,39,205,高知県,土佐市,ﾄｻｼ
392065,39,206,高知県,須崎市,ｽｻｷｼ
392081,39,208,高知県,宿毛市,ｽｸﾓｼ
392090,39,209,高知県,土佐清水市,ﾄｻｼﾐｽﾞｼ
392103,39,210,高知県,四万十市,ｼﾏﾝﾄｼ
392111,39,211,高知県,香南市,ｺｳﾅﾝｼ
392120,39,212,高知県,香美市,ｶﾐｼ
393011,39,301,高知県,東洋町,ﾄｳﾖｳﾁｮｳ
393029,39,302,高知県,奈半利町,ﾅﾊﾘﾁｮｳ
393037,39,303,高知県,田野町,ﾀﾉﾁｮｳ
393045,39,304,高知県,安田町,ﾔｽﾀﾞﾁｮｳ
393053,39,305,高知県,北川村,ｷﾀｶﾞﾜﾑﾗ
393061,39,306,高知県,馬路村,ｳﾏｼﾞﾑﾗ
393070,39,307,高知県,芸西村,ｹﾞｲｾｲﾑﾗ
393410,39,341,高知県,本山町,ﾓﾄﾔﾏﾁｮｳ
393444,39,344,高知県,大豊町,ｵｵﾄﾖﾁｮｳ
393631,39,363,高知県,土佐町,ﾄｻﾁｮｳ
393649,39,364,高知県,大川村,ｵｵｶﾜﾑﾗ
393860,39,386,高知県,いの町,ｲﾉﾁｮｳ
393878,39,387,高知県,仁淀川町,ﾆﾖﾄﾞｶﾞﾜﾁｮｳ
394017,39,401,高知県,中土佐町,ﾅｶﾄｻﾁｮｳ
394025,39,402,高知県,佐川町,ｻｶﾜﾁｮｳ
394033,39,403,高知県,越知町,ｵﾁﾁｮｳ
394050,39,405,高知県,梼原町,ﾕｽﾊﾗﾁｮｳ
394106,39,410,高知県,日高村,ﾋﾀﾞｶﾑﾗ
394114,39,411,高知県,津野町,ﾂﾉﾁｮｳ
394122,39,412,高知県,四万十町,ｼﾏﾝﾄﾁｮｳ
394246,39,424,高知県,大月町,ｵｵﾂｷﾁｮｳ
394271,39,427,高知県,三原村,ﾐﾊﾗﾑﾗ
394289,39,428,高知県,黒潮町,ｸﾛｼｵﾁｮｳ
400009,40,0,福岡県,,
401005,40,100,福岡県,北九州市,ｷﾀｷｭｳｼｭｳｼ
401307,40,130,福岡県,福岡市,ﾌｸｵｶｼ
402028,40,202,福岡県,大牟田市,ｵｵﾑﾀｼ
402036,40,203,福岡県,久留米市,ｸﾙﾒｼ
402044,40,204,福岡県,直方市,ﾉｵｶﾞﾀｼ
402052,40,205,福岡県,飯塚市,ｲｲﾂﾞｶｼ
402061,40,206,福岡県,田川市,ﾀｶﾞﾜｼ
402079,40,207,福岡県,柳川市,ﾔﾅｶﾞﾜｼ
402109,40,210,福岡県,八女市,ﾔﾒｼ
402117,40,211,福岡県,筑後市,ﾁｸｺﾞｼ
402125,40,212,福岡県,大川市,ｵｵｶﾜｼ
402133,40,213,福岡県,行橋市,ﾕｸﾊｼｼ
402141,40,214,福岡県,豊前市,ﾌﾞｾﾞﾝｼ
402150,40,215,福岡県,中間市,ﾅｶﾏｼ
402168,40,216,福岡県,小郡市,ｵｺﾞｵﾘｼ
402176,40,217,福岡県,筑紫野市,ﾁｸｼﾉｼ
402184,40,218,福岡県,春日市,ｶｽｶﾞｼ
402192,40,219,福岡県,大野城市,ｵｵﾉｼﾞｮｳｼ
402206,40,220,福岡県,宗像市,ﾑﾅｶﾀｼ
402214,40,221,福岡県,太宰府市,ﾀﾞｻﾞｲﾌｼ
402231,40,223,福岡県,古賀市,ｺｶﾞｼ
402249,40,224,福岡県,福津市,ﾌｸﾂｼ
402257,40,225,福岡県,うきは市,ｳｷﾊｼ
402265,40,226,福岡県,宮若市,ﾐﾔﾜｶｼ
402273,40,227,福岡県,嘉麻市,ｶﾏｼ
402281,40,228,福岡県,朝倉市,ｱｻｸﾗｼ
402290,40,229,福岡県,みやま市,ﾐﾔﾏｼ
402303,40,230,福岡県,糸島市,ｲﾄｼﾏｼ
402311,40,231,福岡県,那珂川市,ﾅｶｶﾞﾜｼ
403415,40,341,福岡県,宇美町,ｳﾐﾏﾁ
403423,40,342,福岡県,篠栗町,ｻｻｸﾞﾘﾏﾁ
403431,40,343,福岡県,志免町,ｼﾒﾏﾁ
403440,40,344,福岡県,須恵町,ｽｴﾏﾁ
403458,40,345,福岡県,新宮町,ｼﾝｸﾞｳﾏﾁ
403482,40,348,福岡県,久山町,ﾋｻﾔﾏﾏﾁ
403491,40,349,福岡県,粕屋町,ｶｽﾔﾏﾁ
403814,40,381,福岡県,芦屋町,ｱｼﾔﾏﾁ
403822,40,382,福岡県,水巻町,ﾐｽﾞﾏｷﾏﾁ
403831,40,383,福岡県,岡垣町,ｵｶｶﾞｷﾏﾁ
403849,40,384,福岡県,遠賀町,ｵﾝｶﾞﾁｮｳ
404012,40,401,福岡県,小竹町,ｺﾀｹﾏﾁ
404021,40,402,福岡県,鞍手町,ｸﾗﾃﾏﾁ
404217,40,421,福岡県,桂川町,ｹｲｾﾝﾏﾁ
404471,40,447,福岡県,筑前町,ﾁｸｾﾞﾝﾏﾁ
404489,40,448,福岡県,東峰村,ﾄｳﾎｳﾑﾗ
405035,40,503,福岡県,大刀洗町,ﾀﾁｱﾗｲﾏﾁ
405221,40,522,福岡県,大木町,ｵｵｷﾏﾁ
405442,40,544,福岡県,広川町,ﾋﾛｶﾜﾏﾁ
406015,40,601,福岡県,香春町,ｶﾜﾗﾏﾁ
406023,40,602,福岡県,添田町,ｿｴﾀﾞﾏﾁ
406040,40,604,福岡県,糸田町,ｲﾄﾀﾞﾏﾁ
406058,40,605,福岡県,川崎町,ｶﾜｻｷﾏﾁ
406082,40,608,福岡県,大任町,ｵｵﾄｳﾏﾁ
406091,40,609,福岡県,赤村,ｱｶﾑﾗ
406104,40,610,福岡県,福智町,ﾌｸﾁﾏﾁ
406210,40,621,福岡県,苅田町,ｶﾝﾀﾞﾏﾁ
406252,40,625,福岡県,みやこ町,ﾐﾔｺﾏﾁ
406422,40,642,福岡県,吉富町,ﾖｼﾄﾐﾏﾁ
406465,40,646,福岡県,上毛町,ｺｳｹﾞﾏﾁ
406473,40,647,福岡県,築上町,ﾁｸｼﾞｮｳﾏﾁ
410004,41,0,佐賀県,,
412015,41,201,佐賀県,佐賀市,ｻｶﾞｼ
412023,41,202,佐賀県,唐津市,ｶﾗﾂｼ
412031,41,203,佐賀県,鳥栖市,ﾄｽｼ
412040,41,204,佐賀県,多久市,ﾀｸｼ
412058,41,205,佐賀県,伊万里市,ｲﾏﾘｼ
412066,41,206,佐賀県,武雄市,ﾀｹｵｼ
412074,41,207,佐賀県,鹿島市,ｶｼﾏｼ
412082,41,208,佐賀県,小城市,ｵｷﾞｼ
412091,41,209,佐賀県,嬉野市,ｳﾚｼﾉｼ
412104,41,210,佐賀県,神埼市,ｶﾝｻﾞｷｼ
413275,41,327,佐賀県,吉野ヶ里町,ﾖｼﾉｶﾞﾘﾁｮｳ
413411,41,341,佐賀県,基山町,ｷﾔﾏﾁｮｳ
413453,41,345,佐賀県,上峰町,ｶﾐﾐﾈﾁｮｳ
413461,41,346,佐賀県,みやき町,ﾐﾔｷﾁｮｳ
413879,41,387,佐賀県,玄海町,ｹﾞﾝｶｲﾁｮｳ
414018,41,401,佐賀県,有田町,ｱﾘﾀﾁｮｳ
414239,41,423,佐賀県,大町町,ｵｵﾏﾁﾁｮｳ
414247,41,424,佐賀県,江北町,ｺｳﾎｸﾏﾁ
414255,41,425,佐賀県,白石町,ｼﾛｲｼﾁｮｳ
414417,41,441,佐賀県,太良町,ﾀﾗﾁｮｳ
420000,42,0,長崎県,,
422011,42,201,長崎県,長崎市,ﾅｶﾞｻｷｼ
422029,42,202,長崎県,佐世保市,ｻｾﾎﾞｼ
422037,42,203,長崎県,島原市,ｼﾏﾊﾞﾗｼ
422045,42,204,長崎県,諫早市,ｲｻﾊﾔｼ
422053,42,205,長崎県,大村市,ｵｵﾑﾗｼ
422070,42,207,長崎県,平戸市,ﾋﾗﾄﾞｼ
422088,42,208,長崎県,松浦市,ﾏﾂｳﾗｼ
422096,42,209,長崎県,対馬市,ﾂｼﾏｼ
422100,42,210,長崎県,壱岐市,ｲｷｼ
422118,42,211,長崎県,五島市,ｺﾞﾄｳｼ
422126,42,212,長崎県,西海市,ｻｲｶｲｼ
422134,42,213,長崎県,雲仙市,ｳﾝｾﾞﾝｼ
422142,42,214,長崎県,南島原市,ﾐﾅﾐｼﾏﾊﾞﾗｼ
423076,42,307,長崎県,長与町,ﾅｶﾞﾖﾁｮｳ
423084,42,308,長崎県,時津町,ﾄｷﾞﾂﾁｮｳ
423211,42,321,長崎県,東彼杵町,ﾋｶﾞｼｿﾉｷﾞﾁｮｳ
423220,42,322,長崎県,川棚町,ｶﾜﾀﾅﾁｮｳ
423238,42,323,長崎県,波佐見町,ﾊｻﾐﾁｮｳ
423831,42,383,長崎県,小値賀町,ｵﾁﾞｶﾁｮｳ
423912,42,391,長崎県,佐々町,ｻｻﾞﾁｮｳ
424111,42,411,長崎県,新上五島町,ｼﾝｶﾐｺﾞﾄｳﾁｮｳ
430005,43,0,熊本県,,
431001,43,100,熊本県,熊本市,ｸﾏﾓﾄｼ
432024,43,202,熊本県,八代市,ﾔﾂｼﾛｼ
432032,43,203,熊本県,人吉市,ﾋﾄﾖｼｼ
432041,43,204,熊本県,荒尾市,ｱﾗｵｼ
432059,43,205,熊本県,水俣市,ﾐﾅﾏﾀｼ
432067,43,206,熊本県,玉名市,ﾀﾏﾅｼ
432083,43,208,熊本県,山鹿市,ﾔﾏｶﾞｼ
432105,43,210,熊本県,菊池市,ｷｸﾁｼ
432113,43,211,熊本県,宇土市,ｳﾄｼ
432121,43,212,熊本県,上天草市,ｶﾐｱﾏｸｻｼ
432130,43,213,熊本県,宇城市,ｳｷｼ
432148,43,214,熊本県,阿蘇市,ｱｿｼ
432156,43,215,熊本県,天草市,ｱﾏｸｻｼ
432164,43,216,熊本県,合志市,ｺｳｼｼ
433489,43,348,熊本県,美里町,ﾐｻﾄﾏﾁ
433641,43,364,熊本県,玉東町,ｷﾞｮｸﾄｳﾏﾁ
433675,43,367,熊本県,南関町,ﾅﾝｶﾝﾏﾁ
433683,43,368,熊本県,長洲町,ﾅｶﾞｽﾏﾁ
433691,43,369,熊本県,和水町,ﾅｺﾞﾐﾏﾁ
434035,43,403,熊本県,大津町,ｵｵﾂﾞﾏﾁ
434043,43,404,熊本県,菊陽町,ｷｸﾖｳﾏﾁ
434230,43,423,熊本県,南小国町,ﾐﾅﾐｵｸﾞﾆﾏﾁ
434248,43,424,熊本県,小国町,ｵｸﾞﾆﾏﾁ
434256,43,425,熊本県,産山村,ｳﾌﾞﾔﾏﾑﾗ
434281,43,428,熊本県,高森町,ﾀｶﾓﾘﾏﾁ
434329,43,432,熊本県,西原村,ﾆｼﾊﾗﾑﾗ
434337,43,433,熊本県,南阿蘇村,ﾐﾅﾐｱｿﾑﾗ
434418,43,441,熊本県,御船町,ﾐﾌﾈﾏﾁ
434426,43,442,熊本県,嘉島町,ｶｼﾏﾏﾁ
434434,43,443,熊本県,益城町,ﾏｼｷﾏﾁ
434442,43,444,熊本県,甲佐町,ｺｳｻﾏﾁ
434477,43,447,熊本県,山都町,ﾔﾏﾄﾁｮｳ
434680,43,468,熊本県,氷川町,ﾋｶﾜﾁｮｳ
434825,43,482,熊本県,芦北町,ｱｼｷﾀﾏﾁ
434841,43,484,熊本県,津奈木町,ﾂﾅｷﾞﾏﾁ
435015,43,501,熊本県,錦町,ﾆｼｷﾏﾁ
435058,43,505,熊本県,多良木町,ﾀﾗｷﾞﾏﾁ
435066,43,506,熊本県,湯前町,ﾕﾉﾏｴﾏﾁ
435074,43,507,熊本県,水上村,ﾐｽﾞｶﾐﾑﾗ
435104,43,510,熊本県,相良村,ｻｶﾞﾗﾑﾗ
435112,43,511,熊本県,五木村,ｲﾂｷﾑﾗ
435121,43,512,熊本県,山江村,ﾔﾏｴﾑﾗ
435139,43,513,熊本県,球磨村,ｸﾏﾑﾗ
435147,43,514,熊本県,あさぎり町,ｱｻｷﾞﾘﾁｮｳ
435317,43,531,熊本県,苓北町,ﾚｲﾎｸﾏﾁ
440001,44,0,大分県,,
442011,44,201,大分県,大分市,ｵｵｲﾀｼ
442020,44,202,大分県,別府市,ﾍﾞｯﾌﾟｼ
442038,44,203,大分県,中津市,ﾅｶﾂｼ
442046,44,204,大分県,日田市,ﾋﾀｼ
442054,44,205,大分県,佐伯市,ｻｲｷｼ
442062,44,206,大分県,臼杵市,ｳｽｷｼ
442071,44,207,大分県,津久見市,ﾂｸﾐｼ
442089,44,208,大分県,竹田市,ﾀｹﾀｼ
442097,44,209,大分県,豊後高田市,ﾌﾞﾝｺﾞﾀｶﾀﾞｼ
442101,44,210,大分県,杵築市,ｷﾂｷｼ
442119,44,211,大分県,宇佐市,ｳｻｼ
442127,44,212,大分県,豊後大野市,ﾌﾞﾝｺﾞｵｵﾉｼ
442135,44,213,大分県,由布市,ﾕﾌｼ
442143,44,214,大分県,国東市,ｸﾆｻｷｼ
443221,44,322,大分県,姫島村,ﾋﾒｼﾏﾑﾗ
443417,44,341,大分県,日出町,ﾋｼﾞﾏﾁ
444618,44,461,大分県,九重町,ｺｺﾉｴﾏﾁ
