code_pref,code_muni,name_muni,code_mesh3
1,100,札幌市,6440
1,100,札幌市,6441
1,101,札幌市中央区,6441
1,102,札幌市北区,6441
1,103,札幌市東区,6441
1,104,札幌市白石区,6441
1,105,札幌市豊平区,6441
1,106,札幌市南区,6440
1,106,札幌市南区,6441
1,107,札幌市西区,6441
1,108,札幌市厚別区,6441
1,109,札幌市手稲区,6441
1,110,札幌市清田区,6441
1,202,函館市,6240
1,202,函館市,6241
1,202,函館市,6340
1,203,小樽市,6440
1,203,小樽市,6441
1,204,旭川市,6542
1,205,室蘭市,6340
1,205,室蘭市,6341
1,206,釧路市,6443
1,206,釧路市,6444
1,206,釧路市,6543
1,206,釧路市,6544
1,207,帯広市,6342
1,207,帯広市,6343
1,207,帯広市,6442
1,207,帯広市,6443
1,208,北見市,6543
1,208,北見市,6544
1,208,北見市,6643
1,208,北見市,6644
1,209,夕張市,6441
1,209,夕張市,6442
1,210,岩見沢市,6441
1,210,岩見沢市,6442
1,210,岩見沢市,6541
1,211,網走市,6544
1,211,網走市,6644
1,212,留萌市,6541
1,213,苫小牧市,6341
1,213,苫小牧市,6441
1,214,稚内市,6741
1,214,稚内市,6742
1,214,稚内市,6841
1,214,稚内市,6842
1,215,美唄市,6441
1,215,美唄市,6442
1,215,美唄市,6541
1,215,美唄市,6542
1,216,芦別市,6442
1,216,芦別市,6542
1,217,江別市,6441
1,218,赤平市,6541
1,218,赤平市,6542
1,219,紋別市,6543
1,219,紋別市,6643
1,220,士別市,6542
1,220,士別市,6642
1,221,名寄市,6642
1,222,三笠市,6441
1,222,三笠市,6442
1,222,三笠市,6542
1,223,根室市,6445
1,223,根室市,6545
1,223,根室市,6546
1,224,千歳市,6441
1,225,滝川市,6541
1,225,滝川市,6542
1,226,砂川市,6541
1,227,歌志内市,6541
1,227,歌志内市,6542
1,228,深川市,6541
1,228,深川市,6542
1,228,深川市,6642
1,229,富良野市,6442
1,229,富良野市,6542
1,230,登別市,6340
1,230,登別市,6341
1,231,恵庭市,6441
1,233,伊達市,6340
1,233,伊達市,6341
1,233,伊達市,6440
1,233,伊達市,6441
1,234,北広島市,6441
1,235,石狩市,6441
1,235,石狩市,6541
1,236,北斗市,6240
1,303,当別町,6441
1,303,当別町,6541
1,304,新篠津村,6441
1,331,松前町,6239
1,331,松前町,6240
1,332,福島町,6240
1,333,知内町,6240
1,334,木古内町,6240
1,337,七飯町,6240
1,337,七飯町,6340
1,343,鹿部町,6240
1,343,鹿部町,6340
1,345,森町,6240
1,345,森町,6340
1,346,八雲町,6339
1,346,八雲町,6340
1,347,長万部町,6340
1,361,江差町,6240
1,362,上ノ国町,6239
1,362,上ノ国町,6240
1,363,厚沢部町,6240
1,363,厚沢部町,6340
1,364,乙部町,6240
1,364,乙部町,6340
1,367,奥尻町,6339
1,370,今金町,6339
1,370,今金町,6340
1,371,せたな町,6339
1,371,せたな町,6340
1,391,島牧村,6339
1,391,島牧村,6340
1,391,島牧村,6439
1,391,島牧村,6440
1,392,寿都町,6440
1,393,黒松内町,6340
1,393,黒松内町,6440
1,394,蘭越町,6340
1,394,蘭越町,6440
1,395,ニセコ町,6440
1,396,真狩村,6340
1,396,真狩村,6440
1,397,留寿都村,6440
1,397,留寿都村,6441
1,398,喜茂別町,6440
1,398,喜茂別町,6441
1,399,京極町,6440
1,399,京極町,6441
1,400,倶知安町,6440
1,401,共和町,6440
1,402,岩内町,6440
1,403,泊村,6440
1,404,神恵内村,6440
1,405,積丹町,6440
1,405,積丹町,6540
1,406,古平町,6440
1,407,仁木町,6440
1,408,余市町,6440
1,409,赤井川村,6440
1,409,赤井川村,6441
1,423,南幌町,6441
1,424,奈井江町,6541
1,424,奈井江町,6542
1,425,上砂川町,6541
1,425,上砂川町,6542
1,427,由仁町,6441
1,427,由仁町,6442
1,428,長沼町,6441
1,429,栗山町,6441
1,430,月形町,6441
1,430,月形町,6541
1,431,浦臼町,6541
1,432,新十津川町,6541
1,433,妹背牛町,6541
1,434,秩父別町,6541
1,434,秩父別町,6542
1,436,雨竜町,6541
1,437,北竜町,6541
1,438,沼田町,6541
1,438,沼田町,6542
1,438,沼田町,6641
1,438,沼田町,6642
1,452,鷹栖町,6542
1,453,東神楽町,6542
1,454,当麻町,6542
1,455,比布町,6542
1,456,愛別町,6542
1,456,愛別町,6642
1,457,上川町,6542
1,457,上川町,6543
1,458,東川町,6542
1,459,美瑛町,6542
1,460,上富良野町,6542
1,461,中富良野町,6542
1,462,南富良野町,6442
1,462,南富良野町,6542
1,463,占冠村,6442
1,464,和寒町,6542
1,464,和寒町,6642
1,465,剣淵町,6642
1,468,下川町,6642
1,469,美深町,6642
1,469,美深町,6742
1,470,音威子府村,6642
1,470,音威子府村,6742
1,471,中川町,6641
1,471,中川町,6642
1,471,中川町,6741
1,471,中川町,6742
1,472,幌加内町,6542
1,472,幌加内町,6642
1,481,増毛町,6541
1,482,小平町,6541
1,482,小平町,6542
1,482,小平町,6641
1,482,小平町,6642
1,483,苫前町,6641
1,483,苫前町,6642
1,484,羽幌町,6641
1,484,羽幌町,6642
1,485,初山別村,6641
1,486,遠別町,6641
1,486,遠別町,6642
1,486,遠別町,6741
1,486,遠別町,6742
1,487,天塩町,6741
1,487,天塩町,6742
1,511,猿払村,6741
1,511,猿払村,6742
1,511,猿払村,6841
1,511,猿払村,6842
1,512,浜頓別町,6742
1,513,中頓別町,6742
1,514,枝幸町,6642
1,514,枝幸町,6742
1,516,豊富町,6741
1,516,豊富町,6742
1,517,礼文町,6740
1,517,礼文町,6741
1,517,礼文町,6840
1,517,礼文町,6841
1,518,利尻町,6741
1,519,利尻富士町,6741
1,520,幌延町,6741
1,520,幌延町,6742
1,543,美幌町,6543
1,543,美幌町,6544
1,544,津別町,6543
1,544,津別町,6544
1,545,斜里町,6544
1,545,斜里町,6545
1,545,斜里町,6644
1,545,斜里町,6645
1,546,清里町,6544
1,547,小清水町,6544
1,549,訓子府町,6543
1,550,置戸町,6543
1,552,佐呂間町,6543
1,552,佐呂間町,6643
1,555,遠軽町,6543
1,555,遠軽町,6643
1,559,湧別町,6543
1,559,湧別町,6643
1,560,滝上町,6542
1,560,滝上町,6543
1,560,滝上町,6642
1,560,滝上町,6643
1,561,興部町,6642
1,561,興部町,6643
1,562,西興部村,6642
1,562,西興部村,6643
1,563,雄武町,6642
1,563,雄武町,6643
1,563,雄武町,6742
1,564,大空町,6544
1,571,豊浦町,6340
1,571,豊浦町,6440
1,575,壮瞥町,6340
1,575,壮瞥町,6341
1,578,白老町,6341
1,578,白老町,6441
1,581,厚真町,6341
1,581,厚真町,6342
1,581,厚真町,6441
1,581,厚真町,6442
1,584,洞爺湖町,6340
1,584,洞爺湖町,6440
1,585,安平町,6441
1,586,むかわ町,6341
1,586,むかわ町,6342
1,586,むかわ町,6441
1,586,むかわ町,6442
1,601,日高町,6341
1,601,日高町,6342
1,601,日高町,6442
1,602,平取町,6342
1,602,平取町,6442
1,604,新冠町,6342
1,604,新冠町,6442
1,607,浦河町,6342
1,607,浦河町,6343
1,608,様似町,6342
1,608,様似町,6343
1,609,えりも町,6243
1,609,えりも町,6343
1,610,新ひだか町,6342
1,610,新ひだか町,6442
1,631,音更町,6443
1,632,士幌町,6443
1,633,上士幌町,6443
1,633,上士幌町,6543
1,634,鹿追町,6442
1,634,鹿追町,6443
1,634,鹿追町,6543
1,635,新得町,6442
1,635,新得町,6443
1,635,新得町,6542
1,635,新得町,6543
1,636,清水町,6442
1,636,清水町,6443
1,637,芽室町,6442
1,637,芽室町,6443
1,638,中札内村,6342
1,638,中札内村,6343
1,638,中札内村,6442
1,638,中札内村,6443
1,639,更別村,6343
1,639,更別村,6443
1,641,大樹町,6342
1,641,大樹町,6343
1,641,大樹町,6443
1,642,広尾町,6342
1,642,広尾町,6343
1,643,幕別町,6343
1,643,幕別町,6443
1,644,池田町,6443
1,645,豊頃町,6343
1,645,豊頃町,6443
1,646,本別町,6443
1,647,足寄町,6443
1,647,足寄町,6543
1,647,足寄町,6544
1,648,陸別町,6543
1,649,浦幌町,6443
1,661,釧路町,6444
1,662,厚岸町,6444
1,662,厚岸町,6445
1,662,厚岸町,6544
1,663,浜中町,6444
1,663,浜中町,6445
1,664,標茶町,6444
1,664,標茶町,6544
1,665,弟子屈町,6544
1,667,鶴居村,6444
1,667,鶴居村,6544
1,668,白糠町,6443
1,668,白糠町,6444
1,668,白糠町,6543
1,668,白糠町,6544
1,691,別海町,6444
1,691,別海町,6445
1,691,別海町,6544
1,691,別海町,6545
1,692,中標津町,6544
1,692,中標津町,6545
1,693,標津町,6544
1,693,標津町,6545
1,694,羅臼町,6544
1,694,羅臼町,6545
1,694,羅臼町,6645
1,695,色丹村,6546
1,696,泊村,6545
1,696,泊村,6645
1,697,留夜別村,6645
1,697,留夜別村,6646
1,698,留別村,6646
1,698,留別村,6647
1,698,留別村,6747
1,699,紗那村,6747
1,699,紗那村,6748
1,699,紗那村,6847
1,699,紗那村,6848
1,700,蘂取村,6748
1,700,蘂取村,6848
#VALUE!,#VALUE!,市区町村名,#VALUE!
2,201,青森市,6040
2,201,青森市,6140
2,202,弘前市,6040
2,202,弘前市,6140
2,203,八戸市,6041
2,204,黒石市,6040
2,204,黒石市,6140
2,205,五所川原市,6140
2,206,十和田市,6040
2,206,十和田市,6041
2,206,十和田市,6140
2,206,十和田市,6141
2,207,三沢市,6041
2,207,三沢市,6141
2,208,むつ市,6140
2,208,むつ市,6141
2,208,むつ市,6240
2,208,むつ市,6241
2,209,つがる市,6140
2,210,平川市,6040
2,301,平内町,6140
2,301,平内町,6141
2,303,今別町,6140
2,304,蓬田村,6140
2,307,外ヶ浜町,6140
2,321,鰺ヶ沢町,6040
2,321,鰺ヶ沢町,6140
2,323,深浦町,6039
2,323,深浦町,6040
2,323,深浦町,6139
2,323,深浦町,6140
2,343,西目屋村,6040
2,361,藤崎町,6040
2,361,藤崎町,6140
2,362,大鰐町,6040
2,367,田舎館村,6040
2,367,田舎館村,6140
2,381,板柳町,6040
2,381,板柳町,6140
2,384,鶴田町,6140
2,387,中泊町,6140
2,401,野辺地町,6141
2,402,七戸町,6041
2,402,七戸町,6140
2,402,七戸町,6141
2,405,六戸町,6041
2,405,六戸町,6141
2,406,横浜町,6141
2,408,東北町,6041
2,408,東北町,6141
2,411,六ヶ所村,6141
2,412,おいらせ町,6041
2,412,おいらせ町,6141
2,423,大間町,6240
2,424,東通村,6141
2,424,東通村,6241
2,425,風間浦村,6240
2,425,風間浦村,6241
2,426,佐井村,6140
2,426,佐井村,6240
2,441,三戸町,6040
2,441,三戸町,6041
2,442,五戸町,6041
2,443,田子町,6040
2,443,田子町,6041
2,445,南部町,6041
2,446,階上町,6041
2,450,新郷村,6040
2,450,新郷村,6041
3,201,盛岡市,5940
3,201,盛岡市,5941
3,202,宮古市,5941
3,202,宮古市,5942
3,203,大船渡市,5841
3,205,花巻市,5841
3,205,花巻市,5940
3,205,花巻市,5941
3,206,北上市,5840
3,206,北上市,5841
3,206,北上市,5940
3,206,北上市,5941
3,207,久慈市,6041
3,208,遠野市,5841
3,208,遠野市,5941
3,209,一関市,5840
3,209,一関市,5841
3,210,陸前高田市,5841
3,211,釜石市,5841
3,211,釜石市,5941
3,213,二戸市,6041
3,214,八幡平市,5940
3,214,八幡平市,5941
3,214,八幡平市,6040
3,214,八幡平市,6041
3,215,奥州市,5840
3,215,奥州市,5841
3,216,滝沢市,5941
3,301,雫石町,5940
3,301,雫石町,5941
3,302,葛巻町,5941
3,302,葛巻町,6041
3,303,岩手町,5941
3,303,岩手町,6041
3,321,紫波町,5940
3,321,紫波町,5941
3,322,矢巾町,5941
3,366,西和賀町,5840
3,366,西和賀町,5940
3,381,金ケ崎町,5840
3,381,金ケ崎町,5841
3,402,平泉町,5841
3,441,住田町,5841
3,461,大槌町,5941
3,482,山田町,5941
3,482,山田町,5942
3,483,岩泉町,5941
3,483,岩泉町,6041
3,484,田野畑村,5941
3,485,普代村,5941
3,485,普代村,6041
3,501,軽米町,6041
3,503,野田村,6041
3,506,九戸村,6041
3,507,洋野町,6041
3,524,一戸町,6041
4,100,仙台市,5740
4,100,仙台市,5741
4,101,仙台市青葉区,5740
4,102,仙台市宮城野区,5740
4,102,仙台市宮城野区,5741
4,103,仙台市若林区,5740
4,104,仙台市太白区,5740
4,105,仙台市泉区,5740
4,202,石巻市,5741
4,203,塩竈市,5740
4,203,塩竈市,5741
4,205,気仙沼市,5841
4,206,白石市,5640
4,206,白石市,5740
4,207,名取市,5740
4,208,角田市,5640
4,208,角田市,5740
4,209,多賀城市,5740
4,209,多賀城市,5741
4,211,岩沼市,5740
4,212,登米市,5741
4,212,登米市,5841
4,213,栗原市,5740
4,213,栗原市,5741
4,213,栗原市,5840
4,213,栗原市,5841
4,214,東松島市,5741
4,215,大崎市,5740
4,215,大崎市,5741
4,215,大崎市,5840
4,216,富谷市,5740
4,301,蔵王町,5740
4,302,七ヶ宿町,5640
4,302,七ヶ宿町,5740
4,321,大河原町,5740
4,322,村田町,5740
4,323,柴田町,5740
4,324,川崎町,5740
4,341,丸森町,5640
4,361,亘理町,5640
4,361,亘理町,5740
4,362,山元町,5640
4,362,山元町,5740
4,401,松島町,5741
4,404,七ヶ浜町,5741
4,406,利府町,5740
4,406,利府町,5741
4,421,大和町,5740
4,422,大郷町,5740
4,422,大郷町,5741
4,424,大衡村,5740
4,444,色麻町,5740
4,445,加美町,5740
4,445,加美町,5840
4,501,涌谷町,5741
4,505,美里町,5740
4,505,美里町,5741
4,581,女川町,5741
4,606,南三陸町,5741
4,606,南三陸町,5841
5,201,秋田市,5940
5,202,能代市,6039
5,202,能代市,6040
5,203,横手市,5840
5,203,横手市,5940
5,204,大館市,6040
5,206,男鹿市,5939
5,206,男鹿市,6039
5,207,湯沢市,5840
5,209,鹿角市,5940
5,209,鹿角市,6040
5,210,由利本荘市,5839
5,210,由利本荘市,5840
5,210,由利本荘市,5939
5,210,由利本荘市,5940
5,211,潟上市,5939
5,211,潟上市,5940
5,212,大仙市,5940
5,213,北秋田市,5940
5,213,北秋田市,6040
5,214,にかほ市,5839
5,214,にかほ市,5840
5,215,仙北市,5940
5,303,小坂町,6040
5,327,上小阿仁村,5940
5,327,上小阿仁村,6040
5,346,藤里町,6040
5,348,三種町,5940
5,348,三種町,6039
5,348,三種町,6040
5,349,八峰町,6039
5,349,八峰町,6040
5,361,五城目町,5940
5,361,五城目町,6040
5,363,八郎潟町,5940
5,366,井川町,5940
5,368,大潟村,5939
5,368,大潟村,5940
5,368,大潟村,6039
5,368,大潟村,6040
5,434,美郷町,5940
5,463,羽後町,5840
5,464,東成瀬村,5840
6,201,山形市,5740
6,202,米沢市,5639
6,202,米沢市,5640
6,203,鶴岡市,5739
6,203,鶴岡市,5740
6,203,鶴岡市,5839
6,204,酒田市,5839
6,204,酒田市,5840
6,205,新庄市,5840
6,206,寒河江市,5740
6,207,上山市,5740
6,208,村山市,5740
6,209,長井市,5739
6,209,長井市,5740
6,210,天童市,5740
6,211,東根市,5740
6,212,尾花沢市,5740
6,212,尾花沢市,5840
6,213,南陽市,5740
6,301,山辺町,5740
6,302,中山町,5740
6,321,河北町,5740
6,322,西川町,5739
6,322,西川町,5740
6,323,朝日町,5739
6,323,朝日町,5740
6,324,大江町,5739
6,324,大江町,5740
6,341,大石田町,5740
6,361,金山町,5840
6,362,最上町,5740
6,362,最上町,5840
6,363,舟形町,5740
6,363,舟形町,5840
6,364,真室川町,5840
6,365,大蔵村,5740
6,365,大蔵村,5840
6,366,鮭川村,5840
6,367,戸沢村,5740
6,367,戸沢村,5840
6,381,高畠町,5640
6,381,高畠町,5740
6,382,川西町,5639
6,382,川西町,5640
6,382,川西町,5739
6,382,川西町,5740
6,401,小国町,5639
6,401,小国町,5739
6,402,白鷹町,5739
6,402,白鷹町,5740
6,403,飯豊町,5639
6,403,飯豊町,5739
6,403,飯豊町,5740
6,426,三川町,5839
6,428,庄内町,5739
6,428,庄内町,5740
6,428,庄内町,5839
6,428,庄内町,5840
6,461,遊佐町,5839
6,461,遊佐町,5840
7,201,福島市,5640
7,202,会津若松市,5539
7,202,会津若松市,5540
7,202,会津若松市,5639
7,202,会津若松市,5640
7,203,郡山市,5540
7,203,郡山市,5640
7,204,いわき市,5540
7,204,いわき市,5541
7,205,白河市,5540
7,207,須賀川市,5540
7,207,須賀川市,5640
7,208,喜多方市,5639
7,208,喜多方市,5640
7,209,相馬市,5640
7,209,相馬市,5641
7,210,二本松市,5640
7,211,田村市,5540
7,211,田村市,5640
7,212,南相馬市,5640
7,212,南相馬市,5641
7,213,伊達市,5640
7,214,本宮市,5640
7,301,桑折町,5640
7,303,国見町,5640
7,308,川俣町,5640
7,322,大玉村,5640
7,342,鏡石町,5540
7,344,天栄村,5539
7,344,天栄村,5540
7,344,天栄村,5640
7,362,下郷町,5539
7,362,下郷町,5540
7,362,下郷町,5639
7,364,檜枝岐村,5539
7,367,只見町,5539
7,367,只見町,5639
7,368,南会津町,5539
7,402,北塩原村,5639
7,402,北塩原村,5640
7,405,西会津町,5639
7,407,磐梯町,5639
7,407,磐梯町,5640
7,408,猪苗代町,5640
7,421,会津坂下町,5639
7,422,湯川村,5639
7,423,柳津町,5639
7,444,三島町,5639
7,445,金山町,5539
7,445,金山町,5639
7,446,昭和村,5539
7,446,昭和村,5639
7,447,会津美里町,5539
7,447,会津美里町,5639
7,461,西郷村,5539
7,461,西郷村,5540
7,464,泉崎村,5540
7,465,中島村,5540
7,466,矢吹町,5540
7,481,棚倉町,5540
7,482,矢祭町,5540
7,483,塙町,5540
7,484,鮫川村,5540
7,501,石川町,5540
7,502,玉川村,5540
7,503,平田村,5540
7,504,浅川町,5540
7,505,古殿町,5540
7,521,三春町,5640
7,522,小野町,5540
7,522,小野町,5640
7,541,広野町,5540
7,541,広野町,5541
7,542,楢葉町,5540
7,542,楢葉町,5541
7,542,楢葉町,5640
7,543,富岡町,5540
7,543,富岡町,5541
7,543,富岡町,5640
7,543,富岡町,5641
7,544,川内村,5540
7,544,川内村,5640
7,545,大熊町,5640
7,545,大熊町,5641
7,546,双葉町,5640
7,546,双葉町,5641
7,547,浪江町,5640
7,547,浪江町,5641
7,548,葛尾村,5640
7,561,新地町,5640
7,564,飯舘村,5640
8,201,水戸市,5440
8,202,日立市,5440
8,202,日立市,5540
8,203,土浦市,5440
8,204,古河市,5439
8,205,石岡市,5440
8,207,結城市,5439
8,208,龍ケ崎市,5340
8,208,龍ケ崎市,5440
8,210,下妻市,5439
8,210,下妻市,5440
8,211,常総市,5339
8,211,常総市,5439
8,211,常総市,5440
8,212,常陸太田市,5440
8,212,常陸太田市,5540
8,214,高萩市,5540
8,215,北茨城市,5540
8,216,笠間市,5440
8,217,取手市,5339
8,217,取手市,5340
8,219,牛久市,5340
8,219,牛久市,5440
8,220,つくば市,5340
8,220,つくば市,5439
8,220,つくば市,5440
8,221,ひたちなか市,5440
8,222,鹿嶋市,5340
8,222,鹿嶋市,5440
8,223,潮来市,5340
8,223,潮来市,5440
8,224,守谷市,5339
8,224,守谷市,5340
8,225,常陸大宮市,5440
8,225,常陸大宮市,5540
8,226,那珂市,5440
8,227,筑西市,5439
8,227,筑西市,5440
8,228,坂東市,5339
8,228,坂東市,5439
8,229,稲敷市,5340
8,229,稲敷市,5440
8,230,かすみがうら市,5440
8,231,桜川市,5440
8,232,神栖市,5340
8,233,行方市,5340
8,233,行方市,5440
8,234,鉾田市,5440
8,235,つくばみらい市,5339
8,235,つくばみらい市,5340
8,235,つくばみらい市,5439
8,235,つくばみらい市,5440
8,236,小美玉市,5440
8,302,茨城町,5440
8,309,大洗町,5440
8,310,城里町,5440
8,341,東海村,5440
8,364,大子町,5540
8,442,美浦村,5340
8,442,美浦村,5440
8,443,阿見町,5340
8,443,阿見町,5440
8,447,河内町,5340
8,521,八千代町,5439
8,542,五霞町,5439
8,546,境町,5439
8,564,利根町,5340
9,201,宇都宮市,5439
9,201,宇都宮市,5440
9,201,宇都宮市,5539
9,202,足利市,5439
9,203,栃木市,5439
9,204,佐野市,5439
9,205,鹿沼市,5439
9,205,鹿沼市,5539
9,206,日光市,5439
9,206,日光市,5539
9,208,小山市,5439
9,209,真岡市,5439
9,209,真岡市,5440
9,210,大田原市,5539
9,210,大田原市,5540
9,211,矢板市,5539
9,213,那須塩原市,5539
9,213,那須塩原市,5540
9,214,さくら市,5439
9,214,さくら市,5440
9,214,さくら市,5539
9,214,さくら市,5540
9,215,那須烏山市,5440
9,215,那須烏山市,5540
9,216,下野市,5439
9,301,上三川町,5439
9,342,益子町,5440
9,343,茂木町,5440
9,344,市貝町,5440
9,345,芳賀町,5439
9,345,芳賀町,5440
9,361,壬生町,5439
9,364,野木町,5439
9,384,塩谷町,5539
9,386,高根沢町,5439
9,386,高根沢町,5440
9,386,高根沢町,5539
9,386,高根沢町,5540
9,407,那須町,5539
9,407,那須町,5540
9,411,那珂川町,5540
10,201,前橋市,5439
10,202,高崎市,5438
10,202,高崎市,5439
10,203,桐生市,5439
10,204,伊勢崎市,5439
10,205,太田市,5439
10,206,沼田市,5438
10,206,沼田市,5439
10,206,沼田市,5539
10,207,館林市,5439
10,208,渋川市,5438
10,208,渋川市,5439
10,209,藤岡市,5438
10,209,藤岡市,5439
10,210,富岡市,5438
10,211,安中市,5438
10,212,みどり市,5439
10,344,榛東村,5438
10,344,榛東村,5439
10,345,吉岡町,5438
10,345,吉岡町,5439
10,366,上野村,5338
10,366,上野村,5438
10,367,神流町,5438
10,382,下仁田町,5438
10,383,南牧村,5438
10,384,甘楽町,5438
10,421,中之条町,5438
10,421,中之条町,5538
10,424,長野原町,5438
10,425,嬬恋村,5438
10,426,草津町,5438
10,428,高山村,5438
10,429,東吾妻町,5438
10,443,片品村,5539
10,444,川場村,5439
10,444,川場村,5539
10,448,昭和村,5439
10,449,みなかみ町,5438
10,449,みなかみ町,5439
10,449,みなかみ町,5538
10,449,みなかみ町,5539
10,464,玉村町,5439
10,521,板倉町,5439
10,522,明和町,5439
10,523,千代田町,5439
10,524,大泉町,5439
10,525,邑楽町,5439
11,100,さいたま市,5339
11,100,さいたま市,5439
11,101,さいたま市西区,5339
11,102,さいたま市北区,5339
11,103,さいたま市大宮区,5339
11,104,さいたま市見沼区,5339
11,105,さいたま市中央区,5339
11,106,さいたま市桜区,5339
11,107,さいたま市浦和区,5339
11,108,さいたま市南区,5339
11,109,さいたま市緑区,5339
11,110,さいたま市岩槻区,5339
11,110,さいたま市岩槻区,5439
11,201,川越市,5339
11,202,熊谷市,5439
11,203,川口市,5339
11,206,行田市,5439
11,207,秩父市,5338
11,207,秩父市,5339
11,207,秩父市,5438
11,207,秩父市,5439
11,208,所沢市,5339
11,209,飯能市,5339
11,210,加須市,5439
11,211,本庄市,5439
11,212,東松山市,5339
11,212,東松山市,5439
11,214,春日部市,5339
11,214,春日部市,5439
11,215,狭山市,5339
11,216,羽生市,5439
11,217,鴻巣市,5439
11,218,深谷市,5439
11,219,上尾市,5339
11,219,上尾市,5439
11,221,草加市,5339
11,222,越谷市,5339
11,223,蕨市,5339
11,224,戸田市,5339
11,225,入間市,5339
11,227,朝霞市,5339
11,228,志木市,5339
11,229,和光市,5339
11,230,新座市,5339
11,231,桶川市,5339
11,231,桶川市,5439
11,232,久喜市,5439
11,233,北本市,5339
11,233,北本市,5439
11,234,八潮市,5339
11,235,富士見市,5339
11,237,三郷市,5339
11,238,蓮田市,5339
11,238,蓮田市,5439
11,239,坂戸市,5339
11,240,幸手市,5439
11,241,鶴ヶ島市,5339
11,242,日高市,5339
11,243,吉川市,5339
11,245,ふじみ野市,5339
11,246,白岡市,5339
11,246,白岡市,5439
11,301,伊奈町,5339
11,301,伊奈町,5439
11,324,三芳町,5339
11,326,毛呂山町,5339
11,327,越生町,5339
11,341,滑川町,5439
11,342,嵐山町,5439
11,343,小川町,5439
11,346,川島町,5339
11,346,川島町,5439
11,347,吉見町,5439
11,348,鳩山町,5339
11,348,鳩山町,5439
11,349,ときがわ町,5339
11,349,ときがわ町,5439
11,361,横瀬町,5339
11,361,横瀬町,5439
11,362,皆野町,5439
11,363,長瀞町,5439
11,365,小鹿野町,5338
11,365,小鹿野町,5339
11,365,小鹿野町,5438
11,365,小鹿野町,5439
11,369,東秩父村,5339
11,369,東秩父村,5439
11,381,美里町,5439
11,383,神川町,5438
11,383,神川町,5439
11,385,上里町,5439
11,408,寄居町,5439
11,442,宮代町,5339
11,442,宮代町,5439
11,464,杉戸町,5339
11,464,杉戸町,5439
11,465,松伏町,5339
12,100,千葉市,5340
12,101,千葉市中央区,5340
12,102,千葉市花見川区,5340
12,103,千葉市稲毛区,5340
12,104,千葉市若葉区,5340
12,105,千葉市緑区,5340
12,106,千葉市美浜区,5340
